ID,Predicted_cc_cons
4879,8461.234630696978
16579,25596.287528226356
18074,7032.76797800901
2604,4807.598727662515
4956,4675.983258522133
277,3519.668418538014
2045,9344.799385073078
6103,12089.393781396782
5481,9337.488543618996
13248,4079.395458226239
7490,9314.410506555514
7863,13040.835789276733
9624,9570.922357786862
676,4102.387487338183
573,9305.947902257183
13432,3083.388853035102
7190,14647.117055361308
7479,19900.061485737067
2536,5706.684406007067
11674,5432.382106443845
14175,3790.5061019359064
12943,2594.4564988653915
2688,8619.837241576295
4371,9675.097184963253
5136,7186.920546746072
2557,4472.00039147067
15176,18744.159469287602
5063,10826.820849440672
8489,6535.866693960587
11398,4548.188297144199
3195,8997.511691506932
14853,3495.220367215249
15910,6666.3791679106935
13032,9176.008615195859
2057,12368.872607333318
18405,6586.727172056354
17770,4403.742697188634
4725,3973.4031238999964
11439,4834.00342390515
19785,4609.915175196402
1428,16859.961701946522
11692,12071.330045043174
13583,26180.36270881798
11572,4480.712529621353
14134,11371.504566522673
3689,4941.709397801181
12519,1751.5071071023533
9849,1373.112279755126
13113,5791.250577017369
5308,9868.588760281815
6027,15345.936182841826
2261,9523.701431346977
18168,8436.718037044273
13092,2718.891656835185
12352,5559.580573185597
4032,6021.010931142138
19108,10291.432244912385
3179,9128.147179594938
15229,5154.200231922629
13213,33369.45375152065
15259,11098.473661189677
2288,5713.502468832612
18932,2648.0661589282527
5242,12121.809031235793
6917,3188.3659558112518
13336,4478.306853895566
5359,10921.903856681069
9662,2824.940567378858
4896,6245.921398434859
4841,8014.237274070338
1915,16692.168091047053
10654,7354.050680481542
15233,8645.23668175128
135,8567.15079724594
2590,3506.0960456940234
2465,4497.687131429112
22,3066.9444788867086
12310,17029.79838055125
17176,5114.844979912432
9881,8457.505402343853
1610,11368.720751260704
9525,7762.778054424622
3710,9450.486055761272
14723,5165.893076199377
9128,7767.090905355041
1631,12867.78069615461
7263,5202.183809594585
9637,3206.840981262664
12706,4139.369196669034
14649,11706.269595942524
1176,4846.133175796055
4538,5455.29640389664
2941,2567.4159426486053
2582,13897.81978369953
14596,9805.154103075185
7137,42513.89397212447
1503,8253.953624126956
102,6592.482540923887
3452,14207.453852007977
19871,4096.904158299367
4762,5789.226458158176
13638,1459.0651456007201
11583,10433.199572480538
10309,5318.117345657489
5607,12307.048539155943
2713,12437.185410350452
5753,7363.378943058104
10460,19692.953743241604
9157,7286.12181233412
4108,8269.313849512571
932,24976.072801345515
8099,8076.1610872050405
4664,3343.47456954101
10762,23035.054757350103
11976,2507.8079903221465
646,6059.028929514578
347,7737.63077103478
5500,20332.286459831666
17072,5394.82653299118
896,5242.779726935673
10858,3754.4363114962275
8394,15136.04904886553
5077,8550.45479857214
14339,4571.255216419264
16007,4942.1752010696455
7189,7871.8126630387915
5041,6722.955891246963
17364,7546.8841009943035
5550,6883.883724006031
5321,2035.0225664882828
17833,8000.6855403642185
9446,4633.72406696548
3041,2434.710897422218
2140,4501.849992135284
7487,2663.0330022990906
1777,6480.517582130287
14878,6976.562974763026
6516,5231.057660935489
7974,4371.466544555722
14022,13324.574963623094
11403,5052.044761748175
12067,5401.673457456554
11167,5624.331648530047
5975,6574.106649088932
13485,4992.507710953125
15557,6801.137654057158
13298,8899.926907456498
2965,8508.719853820157
8046,3529.20528539471
9245,5698.315272976788
7270,4870.935124706237
967,13751.929404963488
14023,8449.624436543108
8501,3267.171456745927
11241,6771.30624093014
3039,16739.456010166483
18144,2193.7978701103093
11246,14079.288361434723
10584,8176.863825680103
16212,16041.593722256002
4935,5962.401682007368
18545,5628.3604809478165
18977,19514.97159151476
14408,9608.226625601728
6661,8356.257725906653
8299,4982.5318148181395
8821,10037.463689241149
11406,7932.940786050281
1747,8185.084889379392
5920,6523.966617640491
2169,7834.661177197689
16205,18340.58327781313
15612,7588.175869402574
8030,5573.711419720962
15674,5534.229581599191
7579,10820.006207512692
10124,13811.46794936764
13721,3428.277420922788
15450,24501.29815443499
13796,5275.868634483182
6472,6359.181524257167
7201,4710.628460144856
76,9713.550026019457
14940,4312.625149794353
17212,5244.880667744573
436,1901.295477590262
4151,3555.0826490796157
9565,5111.547063068976
14042,2552.382184038318
6463,8623.949276714015
12278,7807.587371180754
8355,4502.192855400661
13993,3196.895663265546
13977,18299.85831255553
14115,5036.932095050512
19264,6521.9031146941625
11558,6572.36850447742
15862,2186.343285096724
18062,8240.437642594827
8713,11911.129458452002
2993,11605.455724058744
18314,11722.335040930107
15496,14070.359204206254
9818,3126.5534686673964
7161,8805.98343836657
13623,6395.639709128553
5857,6717.970238836076
13297,10708.509410754245
7632,10557.502015143295
10558,4259.677364841464
14804,14174.84951529865
9451,4359.9662163002495
13503,5949.693198344555
15620,5478.243202328676
18117,2734.3602974090263
108,11751.754090136492
5708,11034.228569816729
11105,4046.1886878217474
12457,9007.813602747447
2081,7376.578119849601
9068,10776.89486015804
3155,7322.984066992207
8730,7472.011905586855
7439,3271.5663861734574
6122,13548.550423680625
15188,4922.813900899761
5297,13424.659783679655
18782,5312.274499285766
4442,3495.457978482437
6510,4669.779917290189
19978,6633.761723784566
11077,4960.0574423127755
4840,6371.641888433039
10319,15506.065424141458
14678,9641.177759892214
4593,4338.189317598413
16291,4342.568849032099
3891,9336.469800099052
2867,3755.081271056594
6558,4041.733623450666
11437,4012.882244788574
10270,7604.332780382659
5805,11783.130967588848
19234,10957.448087916102
11587,3162.8641702349314
9120,5914.938389894885
13958,10880.392371048829
4212,4783.135829560671
18210,11000.765722299215
14463,10544.670016468552
2241,18045.34758785859
166,21076.58292654375
3207,19125.37700107265
19268,12450.65320619087
8746,6846.210010013859
6932,4481.038524337581
13978,8692.24582331819
1354,10125.40977719779
5952,6382.103044524345
12272,7787.840487634918
15139,4142.738203912992
14142,10585.584896814593
15791,17683.975966644997
5795,3633.365875758915
17166,7391.18693400784
17001,6447.0839759256005
2097,3851.101413837338
14388,8935.154097401488
8851,3600.956598936774
12172,6202.505472223191
17997,4550.742607149391
15277,6613.387324077777
4899,25336.957728960537
11336,5212.315272819104
1544,8714.02747295144
9657,9843.72641485561
14172,12155.714092299419
19948,6458.145198803342
7713,2344.1081622813117
3129,10538.135362631556
3038,4945.722924240434
4783,11011.419776556342
8475,2226.883700199238
12553,5382.692073473046
5911,4966.751314876186
4184,3287.37596941286
17866,8140.937115489322
3107,7907.239212340175
10483,10486.589167315104
1370,25982.43574952244
13169,2451.1263290665183
1024,12281.027369171677
12147,5101.708428215746
10550,7704.441577864861
15327,14401.18393315816
3176,4606.306802635152
11011,13368.00483648458
14590,11119.896338509043
16494,4906.624639075279
7568,14258.068530619157
1171,11024.815938282622
7023,2748.948209646286
4806,6244.2964107524995
7736,4184.4955429388665
8562,5497.650301959324
9877,5281.704050000183
6184,13621.630347439317
17903,4141.493412855141
3677,4475.796268290854
12648,4777.504843945955
18894,10928.737232980668
19438,9059.83386867035
164,3549.831965469669
866,5648.571763920006
810,9393.034044537066
10370,6648.759852615242
11954,6125.633187523112
19564,5656.015969497477
2255,27325.287603263874
18539,9104.888728948166
1219,8482.503949922218
5040,6738.503089455639
10840,4728.096963029226
10706,2312.9690646717563
15003,15012.767884484178
5688,8515.744979625091
15446,4433.608514550531
12409,8933.571034557739
16989,8532.039691913213
17165,14623.260379410222
9723,6971.506465957739
9888,14827.335494728211
11533,4553.962934815038
12141,10330.525938759925
4971,7988.941112766965
5458,4732.0507994897625
16322,5705.510760363273
7656,19101.39518752644
5460,9688.40800327521
18981,23258.428266145114
11884,3608.4997908988953
14096,9726.846118073903
16952,13190.366117711728
1433,3726.7390330271483
10579,3315.8421978967453
7667,5516.2338924630585
18974,8761.285837447173
18476,5432.709193090447
13131,7003.835698178031
15692,25918.767091390742
12582,12166.06138405186
14017,11258.459334651128
2131,5700.215255750946
18996,10147.286091465217
16549,10041.241628104772
13128,4486.996789571557
29,14326.27063509886
10528,3494.977198430486
5542,4548.604897350221
17380,1856.311324611316
13156,12608.088893346301
10718,5982.226748020245
10513,20587.01151748572
2594,5080.370084339799
16545,5551.665325498832
209,13538.845302301785
11302,11085.452086177856
8987,3825.0904117505634
17658,25147.628252509217
17610,11572.858003424684
17127,4947.071346625047
9635,5949.852005432756
4873,11670.184068163993
14558,3740.9065694694386
14423,14415.49275912616
2071,3272.250396051588
1908,9996.732829453455
7273,17565.972008186007
14357,10895.38150875729
67,9205.773664833845
1157,8961.017354526066
4724,14092.728731524167
10387,3764.89580668614
6088,7829.840422453928
8292,16575.409009818202
10056,16016.991192141999
12813,7556.338392005281
16959,9354.947268794482
835,1437.2655918059381
4443,3246.4306944846344
15358,7239.127997385073
17506,12433.793999027575
8572,3797.8000797190875
13647,6774.339120928801
15832,12319.571518590374
16198,2488.282472964369
1795,6671.747437288234
1379,29291.63942155234
3935,9048.135005792108
6872,7816.04195723664
18126,10356.289372352983
16148,5848.0741078114015
7059,4392.478405471389
2092,7183.949625972576
5477,5288.030475168523
16283,11571.41655944874
16777,18714.686209547435
6818,7005.399885336893
19085,6181.676242102762
2309,8238.246629601723
10465,2837.0058948775477
2157,9846.290493757453
4837,7821.890213342875
17925,4614.529768044874
15912,13724.437435976919
7378,7375.937915609252
12422,3190.92245379258
11410,7418.458828376579
16426,16174.484029086048
4247,7813.795175382674
17098,8921.095817189253
3357,10736.789239100915
14823,4082.092655099193
729,29005.76008549762
468,7810.45806281655
3983,6905.97331490376
16359,25853.431090222264
1436,11580.706949274556
2143,12776.250914659293
18872,11940.463265960698
1010,6918.9682402091
1455,4558.859734563376
16491,12350.127452265444
17737,4320.563620474015
16955,5929.730670607552
9314,8300.169160141522
2929,11816.881828247666
6192,2922.783700057885
17991,4334.039446716746
6722,8256.013832749766
1967,7354.647248508737
4014,7774.073050532366
12216,11388.385729415735
11982,9643.404899305866
12057,6181.236640282962
15863,8334.23472607375
12503,3048.077751051273
1177,8019.965674675546
12920,6838.891692762102
17427,5052.082647283124
2660,9642.837855536198
13009,5130.52896739484
3614,14668.503468967261
5454,11284.111101556075
7076,11149.557375886887
19530,4116.631434895717
16268,4686.08816634377
12963,10774.09292506862
15608,2608.7931335649378
6414,4887.507324457344
15388,7745.993706454822
10212,5827.920290901652
1003,8141.4917820142555
3036,17135.361158770822
14135,2903.2787686781644
7226,799.4031110440031
5262,2905.2573109770688
6923,10803.865436751663
12922,7826.76669067242
4450,7998.454523953371
19281,6986.68807176968
18180,12167.879549533995
10777,7468.8219341686345
9214,6463.703708664853
8174,15838.925472401226
5760,12468.264205324273
11445,4504.692726821008
969,10766.097840971463
14407,4093.424664612904
3656,9639.12355548805
8279,7548.362740209065
7538,5800.526800730437
16097,3153.252074559613
9559,5632.764141840265
14290,6779.183505600915
7034,3689.494643193739
10043,11082.02601979186
6862,9459.54194015078
17273,9066.935641642354
15760,2531.0743090347146
8966,4911.04286162302
14650,13705.826748199712
19607,4360.839690445406
19977,5550.078339388784
958,7354.63427305078
8469,11618.989533510221
1346,7359.80603796118
9511,15960.866734764915
5383,5068.173468506061
18897,23428.851902409267
679,8052.063113627908
16576,25774.459783663522
19574,11395.243939090296
752,9719.772160374394
1390,4837.423946785256
5429,5549.8299155596915
6829,9104.893024261117
1261,11072.22653627513
18083,7032.709766657821
2215,3249.6587827344465
3121,5205.528765402644
6476,2361.412833687604
682,3555.7261494819977
5743,5131.301482609458
14417,4858.884434099463
11947,6006.580925647393
12804,10933.031044907888
8701,10283.984636507605
12812,6210.9149332638135
18335,6104.044515884584
2891,9840.279412340611
13685,7766.322159385927
1517,19227.106085341075
628,4489.04754116291
5519,15815.514542320267
19046,3869.24404614424
9688,2683.674459228741
2774,13553.831116492052
14906,15018.282847074739
8057,5497.843266950644
12321,10749.321332320282
1330,3954.0576789844035
1495,22720.297358798343
10806,6594.795373214195
19818,7463.212742630814
2102,12427.800356167147
11130,8503.765527226424
17699,4453.593595388676
7613,8329.961988146722
16717,6826.4646424006405
17863,20709.4775407626
6994,10893.604959422015
13071,13008.943295967136
14299,4664.308155616981
16266,2560.4331377969816
6253,3673.1370881051503
10457,8189.331793898071
17899,4592.340327461252
12248,23546.789059442075
10826,9623.06703445172
6580,6656.797070722898
11597,9479.24394264712
14358,6695.3108851775105
15652,28995.186646613685
19286,6950.362745394347
4919,10603.646971202166
3600,6557.560559109331
9344,8049.6829653807135
4131,2892.1779561395156
2242,6262.935744615671
2225,5341.3357267337715
7668,10567.58555875244
1264,2086.377466421325
18899,6560.828552077952
14429,5414.950765172171
9403,13327.403942527717
18741,15343.718258214907
11208,7059.115805653738
13170,7164.999393420086
4535,5027.940451069944
2296,3333.907434217049
10065,16723.562133026047
10868,8608.376008868116
4765,19150.529909893405
1944,6653.853640291647
19220,5863.078289231634
1674,8256.35659814503
19549,7898.648777612442
16208,3993.110809520697
5645,1499.7949791126973
5943,3258.5895975323588
13039,17608.618367172916
1424,12560.146540067384
4415,9810.075329054553
11010,12747.479135193189
588,4336.828792289769
9824,12917.525207226525
9999,18575.563109630035
12158,14219.81893962626
17761,5321.438670460716
9706,15597.053735389338
2934,63220.458372114525
1940,2738.9579442485133
837,14251.287931976642
4622,9606.428760616676
10829,13351.624045251661
17314,10536.139556559148
5866,4738.89665814209
10603,7246.24025811748
2755,5075.91278839358
6877,22375.120774042072
8453,8286.328771663837
6962,12077.370921233955
119,13452.317055861167
398,8577.684224122542
3409,6537.907327154945
17047,4444.096786163044
19304,7373.785970061644
7265,28181.004585788673
18279,8008.541055951829
10908,4107.964828954643
4931,2270.451178364785
14452,10486.458998085378
19988,6088.767945543132
5844,7156.495006253507
8230,4274.249889545279
7221,9806.797638932743
1814,6713.567972128064
16728,5785.1848260867755
4801,14172.768763372655
8482,6987.746137373387
5719,5607.652031702092
8141,11658.366809719482
511,13623.53528850238
18615,4143.179329160395
1163,11220.769130090977
2595,3896.400328258844
147,7874.829291490941
13268,7483.248125090608
3787,4650.359792888496
19634,5315.745921947989
18303,3681.0911959438326
11435,4237.118311832283
8088,4763.955764169387
507,2849.4348326624126
13636,23574.98409131929
1018,6509.186990879757
2974,6759.60355324754
7160,12657.34119376972
16639,6505.609941105839
12035,6505.144355335784
7817,17823.342170948657
6636,5268.915437006895
10568,9581.370843026627
10313,12413.537932661746
16857,3788.3895542566797
14148,4012.5720173688615
11628,28381.76970404562
19170,12317.1495576948
3547,6943.259350741194
14578,6024.995342153143
1725,22049.93181900108
5173,12686.083733042933
3693,5610.155289699924
2892,13638.446749693381
13292,8874.50904680598
13284,9436.718422278145
6701,22734.598698462054
3251,12993.874843701959
1939,21467.090458335915
6015,2758.047045254546
7015,6961.867421443807
9989,4737.0715817609935
19628,6044.522173850938
16273,11384.751497510591
11773,6589.051295875314
10972,18123.28917064183
18220,3915.679171009489
15197,1758.7182300382544
36,2730.164322159679
17227,6797.2560533307815
13768,3169.9059504112774
18330,8462.539776791215
303,19836.152065821574
8333,14760.271079880047
6998,9072.612514718001
16207,4791.410439202319
4958,5005.48198091611
12521,6026.853220115314
18359,13393.601522906496
2027,9560.917079038332
5605,21305.654869476035
1106,8785.422440345217
11932,22287.247177084253
16725,20873.594652421096
11512,3293.3181331286128
13440,11385.774714623183
2567,3225.992990925043
15699,5967.544272531803
12295,4615.857022454077
5008,16450.90184473004
3894,3643.472574826518
12931,10342.475046650088
18711,15617.510528639352
3768,5530.50027276596
15804,2529.051154613406
15622,4611.48820811098
8794,7015.782034248958
15221,14677.9790652794
2683,10073.564841192034
8768,6815.135640076894
16339,5969.02613415151
13656,10529.251499837483
4551,6817.861216088291
1459,7022.165561422211
2306,11250.418354913492
1847,7749.868926589531
6266,4650.749936880897
18340,17515.499850149063
7170,14020.788370676799
7301,3607.2618589200297
3617,24694.010109636627
10953,22595.262903962655
11714,31369.54609548061
1860,56671.78255587089
14803,9360.71065910553
12155,12398.33010476172
16116,21686.563250272935
17753,13254.01436068343
6310,4775.501771234426
5266,9494.19085447733
9366,2099.9558053662386
246,10577.157249701053
17845,29303.258324054797
8438,20819.77808454387
8595,6110.964444263721
3297,10786.226134380617
10999,3008.8785604951377
11258,6670.92708462195
13308,9110.051614603515
11640,6611.923599307545
17376,8265.623037222456
19945,4703.378680383668
18862,7247.783354005511
3314,9522.908165302795
10758,9886.339454117884
3769,7417.877256591389
4041,4658.961176997455
3434,8420.395317085786
17626,16074.162658183415
7505,9040.738343336001
8792,4752.223027781022
9886,2966.8259078317687
15281,5343.482503100936
7725,3396.9480159542977
14635,9212.326414874433
4130,5890.723571078248
17489,1980.8989403296896
2697,4849.806749728289
14856,11748.433984929563
12917,22087.33562467168
7960,7588.591037565945
4944,8023.410055585851
9542,5911.8501731251545
2951,18497.85267928098
3606,5161.761644298127
54,3643.929632589167
8197,3432.4254160108017
18320,4503.250514355724
3615,2456.436672990909
13289,19974.26670527541
3242,3010.161426105269
8946,5882.96189083098
10172,24134.541491018914
3344,11035.79717858339
4003,11019.876049332292
16349,4788.906585689341
18716,29486.63486133735
18676,7497.294014485739
15485,12789.27501725001
18843,5436.094883454192
18227,19682.855224156912
5644,13754.848921101606
4729,3439.2971961648227
986,13561.440497085874
13677,15520.911781137447
7651,19419.06873030446
14056,10557.153649255255
10193,10440.226451238914
8164,9680.808333660778
15590,8489.482493399877
11269,53514.366199430806
17777,9208.770831465526
11885,6861.0915185306485
1882,9176.350473197692
5954,32949.86001718101
2314,3653.3979130685602
11117,7894.2705153990655
16637,4646.9654223547295
1955,7515.059872253524
5981,14117.028194375014
4782,4658.788874702206
778,4404.463304789588
9932,3564.149178509862
16431,6359.540970251001
3727,4299.254472287501
17790,10897.580762448659
11415,3113.947904560005
1658,13739.444210539066
5983,7139.845183359983
11053,18894.510319760637
9125,12831.495960000553
4637,5247.60802462194
4845,6627.951015594556
17627,5375.424360916047
16315,7588.732915669079
15948,4433.284063602953
1665,11065.167520596655
11631,6228.284755980394
14722,4903.622781605617
18628,3163.8229177916264
4746,21742.86256132224
7786,8134.151958691058
15731,17783.50090817998
15915,8968.600961960208
14830,18756.765600443556
18500,5524.417220043855
989,21088.398937770733
12161,11831.85779301567
19909,17383.60168799947
823,2181.7899469996682
1341,3355.524927214192
7489,9841.586997045706
11050,16515.62943222785
9353,16023.86780101119
2763,9873.477186759537
15872,16074.274178218357
11331,9592.494575306073
14433,9430.792976608553
6534,7252.15694101158
10392,3291.6783722910313
12002,8071.549268889336
2548,5664.565471428472
10288,5957.063754329706
4043,5662.528532650223
19926,5613.758829372075
14277,13674.39274503061
15664,9031.578318493132
87,5200.985661657918
1217,6092.625764648946
1742,5526.4760667143455
10845,30165.241045712137
1771,5069.279862850115
16453,2621.862420915448
8484,7026.3586230319415
14,6445.268674697417
3216,5520.58602109226
14337,3496.396771164925
6539,9534.290251588402
13611,10043.522413998764
4576,7951.668953719877
16079,10242.448464192245
18537,1706.0544158454888
2132,1744.4657250028283
2961,7893.640526040941
9797,8281.957788260148
5545,7435.395062152239
18361,2615.6838520146994
11566,3967.424822795547
7307,18552.27036680717
5941,32637.44164245153
9105,2071.215600553872
6734,13149.324169125115
384,3899.5124349667867
17711,11305.16451754492
8755,10455.511049714081
5858,28184.48812321097
15052,3146.7354274740783
5925,3626.0841409525974
7132,7412.579068487218
8073,7919.4463132153505
13070,3284.728690016007
310,3996.9206785968827
10051,2624.283553745547
140,4183.900619747315
4653,16045.42551456132
13765,7002.701377837261
1318,11115.033528504682
16727,2683.053832571727
1050,12151.674740051494
16037,4403.82961723241
11520,12780.800535508888
10985,9785.699664519203
17284,6051.750085103205
18525,16704.40900041083
4999,12965.63434645073
17962,23417.173897937304
6225,8780.696406019979
9394,6344.465398688479
19141,3205.2392611890195
2537,4235.845302659327
14054,12082.33697916583
1852,4157.419745659169
2249,7030.660839537365
8054,8609.380745928795
6238,3436.214406281284
18129,10422.607122542315
14541,6823.049658593019
14234,5779.882344360149
12340,3140.6326853488486
3666,3808.400394000637
10427,23049.985685610838
1902,8309.249338445983
12532,19162.143588135135
2303,5346.6894739591435
5304,11041.383755973338
1460,9495.988892407015
13350,4997.00909974201
10970,7235.5435312439695
11980,4035.025462493606
4621,4284.618609494302
9041,9359.654765583527
18682,7181.152101088125
5369,6543.613870748032
14574,5363.230386057942
5413,7236.238593296535
1531,31277.8402832493
18157,16007.809700128875
2133,5760.093860198519
16800,13788.563762812133
19702,4715.156328829463
703,7992.446243317539
1917,6304.954336882836
10793,4083.480589232834
17983,23617.345386019566
1632,6188.087644790037
6730,30716.99288505174
16153,11761.517243757964
11791,8164.12956676814
5187,4684.592308350003
14232,10626.9301971937
4967,16803.314702903335
5423,9738.038849507193
16748,14782.662765015066
7704,4859.001275215374
14513,4419.356133159857
3599,3058.7959034656033
16085,10882.940448169611
733,4041.463527427274
11953,11995.422248819503
4790,7265.405284727244
3160,6681.082191034538
4060,5286.422778909151
152,3851.1843141278096
3808,9046.847722575458
9698,13691.669397353038
3194,10225.189354456248
15363,15399.533343356916
6217,6778.315994277678
14597,11997.975656154453
13201,3666.6949445530954
14272,5993.855883431391
16560,15478.938686909129
4366,4803.429791071862
13585,11658.509183040302
9303,4398.294612518284
19064,5607.180288337733
15813,4752.779952111854
15547,2743.6405021751534
6585,5657.741471380499
2740,17919.44351266428
14561,3137.2648014276842
8323,7791.875551440723
3676,5569.047282155947
979,6533.739422501179
19247,7908.848821555145
13091,11133.484518681254
11963,7325.362012307755
9483,7762.094058489212
10936,15428.928971157693
9049,29769.80497116311
2917,3568.862046551313
8215,6953.676185989341
8371,5703.650730066506
11304,6059.522322078255
17129,8055.481294276054
19295,3610.96428489285
4321,3849.1949251454544
6897,4363.70825142921
5159,3169.1201370416147
11637,24026.56310753873
3272,9788.664342973068
5003,5603.500004727813
7064,5330.7309124146295
978,8626.645444102269
14902,7519.880844959169
18692,11668.591769157109
16437,8456.609037734092
9045,7264.627472477825
15394,10746.158930386753
92,11664.681315545597
14502,2690.6993192027744
6711,5610.987849429967
12073,3807.4233274271296
1910,6834.973995849787
4465,3980.5663020275447
17400,1941.958974870254
10106,7996.423895495053
13567,9413.350132244545
15632,4068.7229793304177
4440,5343.669730387107
1505,17428.097385320892
3582,20960.59457829211
4308,7502.496782075954
1301,2548.8704272227255
3393,2421.8009703684147
17813,11037.851915634543
1296,6142.784804178686
6767,7958.754682210193
6956,7821.646475191379
15146,2429.8483053246828
15653,10441.777558926815
4917,12440.936725118843
13747,30446.706040085424
13354,8926.88159618376
6765,4080.504802622134
13423,7229.340246334798
4542,20910.269666507877
7609,15008.969860883202
19925,4203.323915373512
4588,10523.343754043855
17625,3424.804183594026
19012,3032.8459821487163
7536,18205.36663088567
14125,5759.735312911444
16531,2556.070736057753
15691,4187.915066099193
13166,2856.0382992721948
5731,10535.190126231957
2147,10939.20804367714
9470,14605.233666093003
3345,4658.904233246114
13557,4829.622745487802
17091,4126.384896498321
8439,6059.569308282377
11978,10606.202381267489
2957,12915.145531785094
2429,6289.207836763532
16848,7826.644896843136
464,2528.676203357549
11685,26235.872463399683
8106,12267.631230826344
15693,21141.098957805523
16699,4586.846505165055
11375,5154.945079430397
14400,9856.41979898495
13625,24607.095642890097
15434,2716.9500504304397
15128,6364.652814879058
18435,4701.08340955598
6179,4778.819257605785
10767,11258.659683860482
3351,4489.806675058357
15949,3892.4346726428466
14029,9136.70569598803
17011,36302.26574869832
3385,2178.8224801074502
4050,20043.143481981686
1912,8954.542298102871
4607,5866.910484603047
9177,12819.20325765898
6588,13530.8733256835
14683,4257.234578565845
2072,11134.743842406175
13784,7644.30940499229
2036,9712.87629158532
19938,11730.858053609027
605,21473.938778291318
15460,6245.836381970314
9272,7982.346549110486
739,11625.47447779582
3862,5980.541888977506
17373,11075.721226636753
15372,7855.866509766477
4147,2170.2614831673236
14925,3553.3367985437826
2295,8169.879449639426
18082,8871.00211430814
3633,10844.894606814618
1094,9116.300065301064
6004,24312.35315137905
914,8382.849593221988
15625,6437.862687647601
8808,8598.471663859234
2597,11525.81029534215
13961,5361.330932079291
9737,40604.329579323545
7146,4441.841156729012
7554,4823.675273292447
14164,5916.972485835559
4213,6938.178423624764
17760,7994.353792680039
2639,6318.093158245134
10395,8723.832673864928
14479,13454.20264410471
13782,20683.229202742317
11857,4988.443660034766
15124,10640.68598353967
17828,5510.014514074286
6512,6518.374493794319
4980,2447.5900686086525
10349,2464.364743510687
16288,5758.35255401461
8019,9524.40004405517
4539,1238.4914307948475
2746,14326.766944061132
9602,6403.246910939143
2503,8584.077952825097
17749,6472.988425454762
8779,7711.932182099063
9137,4699.457110337032
18520,7890.714588723346
14380,5514.898178235246
6043,5328.251862190259
12293,2912.3148335440196
4804,14114.949861564111
9234,41754.88561681304
9213,7181.32039238628
11939,13498.571632480805
5253,11620.283814200731
11001,5605.683055176716
11672,12084.363097777743
11662,7101.111597551217
2100,4260.756148040115
14706,11380.021872674923
3343,7414.836883308825
14694,4148.5248417442435
12286,12765.347439369092
2573,7157.99605505679
4405,6297.998477669495
15328,10070.469773161234
16675,11482.038396305576
6356,11132.682001779363
3491,5295.365785638258
190,18233.344589319575
14147,5257.141335728189
11203,3042.50362562523
6000,2857.525667773927
7590,4359.537019728456
14547,3531.7982470824845
11471,7765.883392359579
3697,6828.356994247392
15354,8660.55828731484
8316,2883.3997809118973
17213,4195.327367401108
17981,6377.747014392862
1116,6034.716443688014
8800,9619.264895303195
9075,7741.063880232293
8262,4842.136682883221
6703,10262.951936364254
5420,4947.2395875836
17118,4576.977503930029
3106,7357.727867222551
17120,2841.658258800794
12287,2994.2035739897347
9820,16008.988024216567
16451,7119.13902287916
4115,1649.4983714690618
3066,9159.752975306712
4058,1960.7964263279266
19503,7066.430623371238
19806,7247.561886360438
12335,8418.775792582837
16027,19038.81134749837
19768,2481.4362069576027
13421,10615.631476453957
6055,5016.543625863276
17754,6856.928260228852
6535,7625.192285101879
10504,11702.845767186522
11062,10888.010798998603
6526,12573.658171757015
3431,8208.319863452016
5043,3199.254114262561
9327,6282.67319292144
13549,9115.763398503173
14304,5404.258095833164
18986,13949.17440156213
4616,7731.303821618208
19265,3208.9097297399217
11092,4332.757471395595
18583,10839.674050712592
6853,13901.039894211066
8993,7580.019230881333
4263,4875.080940685941
3056,12100.34021319043
2664,3405.8464767118367
13076,25769.369920327546
11490,4680.358931108037
7244,20794.68117092605
6461,11490.017354149664
9014,4069.100252015388
7047,4730.223513146745
8466,2002.2744633222067
10498,11598.977193363042
11480,5913.132570165034
13155,9933.21557551681
6443,18226.75085018042
13873,15144.531644328654
10167,8752.664399950285
6752,3537.359420770228
5028,6457.360087333027
9184,2010.206506734722
9784,4034.9429606100657
9051,22394.70899330305
11217,10500.618429038099
7835,6262.627521111482
17301,4822.855259489042
19079,6602.832113596646
2968,5539.035218779717
19623,11603.255410895443
11236,4665.61979576225
7243,6488.059321620295
12061,11206.675461992189
4342,5772.512931598762
18744,4451.606503489323
690,17553.26598199435
7394,11691.064937458535
774,7105.592784838905
2084,3351.472134127149
15092,14269.952597514499
7451,10970.886034251569
11569,12616.552232665557
2005,5884.861763520895
3363,7949.112688493048
16146,28632.236590033972
14278,5958.209389002673
15961,3759.1685579603636
14133,10021.185288485369
13434,11022.065223894018
1143,4133.273107015941
12023,24112.063042551345
19223,4957.862267758022
2354,10306.082099986124
5971,6271.407958219815
13391,9471.268865596914
8203,8137.490020453893
2327,3199.829329084266
16445,11529.72125179265
6553,27566.294595244428
1996,14491.285528384771
18043,20639.302708254523
19489,8388.47297766566
12807,6281.688178472905
9816,10502.446592876442
2041,9993.29544538055
17486,7503.284338256302
1743,4757.057542186593
9557,10407.117462016982
11536,6035.677809259277
1183,3491.852015021483
5615,9147.88005255477
7455,6189.12954683289
19313,4001.6482547279074
5508,9325.927932758908
13608,5357.988441988659
5677,2690.664034142364
8132,16009.593320673803
3747,5338.889648770969
12472,4885.666445302151
6985,9115.140883528129
8208,16728.053866407536
